,name,price,adress,image_link
272,Mouton ,150000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3934498_uploaded_image1_1666644087.jpg
273,Mouton ,8000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3926191_uploaded_image1_1666128324.jpg
274,Mouton Ladoum ,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3925403_uploaded_image1_1666095613.jpg
275,Moutons,150000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3916727_uploaded_image1_1665570059.jpg
276,Mouton ,Prixsurdemande,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3913122_uploaded_image1_1665344227.jpg
277,Moutons Jumeaux ladoums,600000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3911094_uploaded_image1_1665186116.jpg
278,Mouton,75000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3909426_uploaded_image1_1665077945.jpg
279,Moutons,150,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899557_uploaded_image1_1664542375.jpg
280,Mouton ,350,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3882575_uploaded_image1_1663511718.jpg
281,Femelle Demi Sang Ladoum ,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3880622_uploaded_image1_1663343833.jpg
282,Femelle demi sang,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3868827_uploaded_image1_1662632500.jpg
283,Mouton femelle,130,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3861563_uploaded_image1_1662234024.jpg
284,Mouton,375,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3861555_uploaded_image1_1662233780.jpg
285,Mouton,67000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3859898_uploaded_image1_1662147807.jpg
286,Mouton Ladoum,800000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848488_uploaded_image1_1661546736.jpg
287,Mouton Ladoum ,500000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848108_uploaded_image1_1661527150.jpg
288,Mouton,800000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3848065_uploaded_image2_1661524823.jpeg
289,Mouton Ladoum ,950,"Louga, Sénégal",https://images.coinafrique.com/thumb_3838007_uploaded_image1_1660937421.jpg
290,Femelle Ladoum ,900000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3831016_uploaded_image1_1660570081.jpg
291,Moutons,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3829183_uploaded_image1_1660422642.jpg
292,Moutons,325000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3772753_uploaded_image1_1657018572.jpg
293,Moutons tabaski,250000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3770553_uploaded_image1_1656895378.jpg
294,Moutons tabaski,175000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3770483_uploaded_image1_1656890670.jpg
295,Mouton ladoum,600000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3803984_uploaded_image1_1659036854.jpg
296,Mouton ,Prixsurdemande,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3798119_uploaded_image1_1658707566.jpg
297,Mouton,450000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792885_uploaded_image1_1658354764.jpg
298,Mouton,265000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3789649_uploaded_image1_1658166591.jpg
299,Moutons ,100000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3778560_uploaded_image1_1657347778.jpg
300,Mouton,245000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3775626_uploaded_image1_1657151175.jpg
301,Mouton,200000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775053_uploaded_image1_1657123954.jpg
302,Jeune male ladoum,600000,"Guédiawaye, Yeumbeul, Sénégal",https://images.coinafrique.com/thumb_3774954_uploaded_image1_1657120709.jpg
303,Mouton   ,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3773998_uploaded_image1_1657074180.jpg
304,Femelle ladoum,500000,"Guédiawaye, Yeumbeul, Sénégal",https://images.coinafrique.com/thumb_3773634_uploaded_image1_1657045364.jpg
305,Mouton,165000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3772510_uploaded_image1_1657011459.jpg
306,Mouton,165000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3772508_uploaded_image1_1657011343.jpg
307,Moutons ,250000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3771973_uploaded_image1_1656961715.jpg
308,Moutons,180000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3770153_uploaded_image2_1656874517.jpeg
309,Mouton ,150000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3770132_uploaded_image1_1656873303.jpg
310,Mouton,145000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3769737_uploaded_image1_1656853836.jpg
311,Mouton ,170000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3769060_uploaded_image1_1656793894.jpg
312,Mouton  ,Prixsurdemande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768092_uploaded_image1_1656757797.jpg
313,Mouton ,450000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3768066_uploaded_image1_1656756594.jpg
314,Mouton,Prixsurdemande,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3767182_uploaded_image1_1656700018.jpg
315,Mouton,95000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3766973_uploaded_image1_1656692454.jpg
316,Mouton ,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3763895_uploaded_image1_1656536029.jpg
317,Mouton,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3763572_uploaded_image1_1656517572.jpg
318,Mouton ladoum,900,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3763242_uploaded_image1_1656504769.jpg
319,Mouton,250000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3763032_uploaded_image1_1656495783.jpg
320,Moutons,350000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3762005_uploaded_image1_1656424704.jpg
321,Mouton,110000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3761609_uploaded_image1_1656409254.jpg
322,Moutons ,Prixsurdemande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3761486_uploaded_image1_1656400664.jpg
323,Mouton xar,235000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3761377_uploaded_image1_1656376286.jpg
324,Mouton ,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3760758_uploaded_image1_1656345797.jpg
325,Mouton,150000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3759509_uploaded_image1_1656269307.jpg
326,Mouton,110000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3759500_uploaded_image1_1656268009.jpg
327,Mouton,300000,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_3758961_uploaded_image1_1656243114.jpg
328,Mouton,170000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3758372_uploaded_image1_1656177272.jpg
329,Mouton,145000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3758138_uploaded_image1_1656164593.jpg
330,Mouton  ,300000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3757978_uploaded_image1_1656159102.jpg
331,Moutons,130000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3757730_uploaded_image1_1656146489.jpg
332,Mouton,195000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3757550_uploaded_image1_1656116714.jpg
333,Mouton,120000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3757545_uploaded_image1_1656116432.jpg
334,Mouton ladoum,700000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3757329_uploaded_image1_1656102822.jpg
335,Mouton,Prixsurdemande,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3756002_uploaded_image2_1656023010.jpeg
