,name,price,adress,image_link
45,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
46,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
47,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
48,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
49,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
50,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
51,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
52,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
53,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
54,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
55,Chiot Berger Allemand,350 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279
56,Chiots Dalmatiens,450 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092
57,Chiots Dalmatiens,450 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092
58,Chiots Dalmatiens,450 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092
59,Chiots Chowchow,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195
60,Chiots Chowchow,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195
61,Chiots Chowchow,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195
62,Chiots Chowchow,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195
63,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
64,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
65,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
66,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
67,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
68,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
69,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
70,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
71,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
72,Spitz nain,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313
73,Chiots husky sibérien - dog argentin - cane corso,350 000CFA,"Keur Massar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-dog-argentin-cane-corso-1477206
74,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
75,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
76,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
77,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
78,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
79,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
80,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
81,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
82,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
83,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
84,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
85,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502314
86,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
87,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
88,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
89,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
90,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
91,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
92,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
93,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
94,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
